,Titre,Language,genre,Directors,Liste acteurs,startYear,averageRating,Poster,weighted_rating
132,Il portaborse,it,Comedy,Daniele Luchetti,"['Lucio Allocca', ' Graziano Giusti', ' Silvio Orlando']",1991,7.0,/8tKMPY8SGyeyxamrvThgX2FvLMT.jpg,6.607200672488549
133,Parenti serpenti,it,Comedy,Mario Monicelli,"['Riccardo Scontrini', ' Eros Ramazzotti', ' Tommaso Bianco']",1992,7.0,/z0a3SyHw5FZQxkAuTyDLkk0GnXC.jpg,6.766285261910695
134,L'uomo che guarda,it,Drama,Tinto Brass,"['Raffaella Offidani', ' Franco Branciaroli', ' Katarina Vasilissa']",1994,5.0,/q7WqaOYnWcgoNlwm5rTDNhsDoLI.jpg,5.113824674109711
135,L'arcano incantatore,it,Horror,Pupi Avati,['Carlo Cecchi'],1996,6.0,/pFJ3BdDxE9O4WfB8vl5VSEMzUxz.jpg,5.97610842744837
136,Voci nel tempo,it,Drama,Franco Piavoli,['Franco Piavoli'],1996,7.0,/mvdBfYtJmZRquku1aufpmiPXs5Z.jpg,6.365153887836083
137,Mediterraneo,it,Comedy,Gabriele Salvatores,"['Claudio Bigagli', ' Diego Abatantuono']",1991,7.0,/zn2nfy87gqCt4uZ7m3Azs16EFRX.jpg,6.967268734215847
138,In nome del popolo sovrano,it,Drama,Luigi Magni,"['Gianni Bonagura', ' Luca Barbareschi']",1990,6.0,/uBE2YjHzw0ZQiNwfGBvJ4GqUJ90.jpg,5.959658976383775
139,Rien ne va plus,fr,Comedy,Claude Chabrol,"['Stefan Witschi', ' Isabelle Huppert']",1997,6.0,/ikxQxOuXNW8WRvPVuusvPpmYGTO.jpg,5.99022877601631
140,Haut bas fragile,fr,Comedy,Jacques Rivette,"['Philippe Dormoy', ' Marianne Denicourt', ' Laurence Côte']",1995,7.0,/ycqYp5SMXsDTLfBrMTSwYHL4s2T.jpg,6.52864080698626
141,Rawhead Rex,fr,Fantasy,George Pavlou,"['Kevin Attew', ' David Dukes']",1986,5.0,/mbubQaGA52dsx3zsRA45NXZe34y.jpg,5.070059078383222
142,Les Boys,fr,Comedy,Louis Saia,"['Yvon Dufour', ' Michel Charette', ' Pierre Claveau', ' Marc Messier']",1997,6.0,/3c1NcsbMijuoAMYR2FTkmSHmOZF.jpg,5.987908155574092
143,Tilaï,fr,Drama,Idrissa Ouedraogo,"['Billy Higgins', ' Idrissa Ouedraogo']",1990,6.0,/j4aMMcto314CBOzEStgPtRhsWeH.jpg,5.97119515612928
144,Rembrandt,fr,Biography,Charles Matton,"['Charles Matton', ' Philippe Chiffre', ' Helga Jeske', ' Klaus Maria Brandauer']",1999,6.0,/mPITI1vr9RaUDlyB0p3CjHNJwdv.jpg,5.9636166241855895
145,L'eau froide,fr,Drama,Olivier Assayas,"['Ken Hensley', ' Virginie Ledoyen']",1994,7.0,/z8IhEyDF39GTmOdYsM9HpBEoxBg.jpg,6.793231409896923
146,Joan of Arc,fr,Adventure,Luc Besson,"['Bruce Byron', "" Tony D'Amario"", ' Edwin Apps', ' Milla Jovovich']",1999,6.0,/3XCzDTqh4X5YHxwys0IOpDyi7ly.jpg,5.999522671735425
147,588 Rue Paradis,fr,Drama,Henri Verneuil,['Richard Berry'],1992,6.0,/ajfnXOPAi2VHl3X4jtquQaen9k2.jpg,5.987191566677581
148,Le huitième jour,fr,Comedy,Jaco Van Dormael,"['Jo De Backer', ' Jaco Van Dormael', ' Daniel Auteuil']",1996,7.0,/ijosdUJUUksFUfU5LqtFodntI2f.jpg,6.948332923842708
149,Les voleurs,fr,Crime,André Téchiné,"['Laurence Côte', ' Catherine Deneuve']",1996,6.0,/xP3ZftHUF5k004hNvWKk9iMn65K.jpg,5.987926049535506
150,Le libertin,fr,Comedy,Gabriel Aghion,['Vincent Perez'],2000,6.0,/7gke1uA4LKzuDIQxqef925FOrKS.jpg,5.985077325969124
151,Toto le héros,fr,Comedy,Jaco Van Dormael,"['Sandrine Blancke', ' Jo De Backer', ' Michel Bouquet']",1991,7.0,/lmSpi6ZfySPc9CwMAaxdtNZQzuQ.jpg,6.918780742893332
152,L'Enfer,fr,Crime,Claude Chabrol,"['Sophie Artur', ' Emmanuelle Béart', ' José-André Lacour', ' Emmanuelle Béart']",1994,7.0,/9ACPvC1XFRta8SXA816C0my32TG.jpg,6.918282312349566
153,Taxi 2,fr,Action,Gérard Krawczyk,"['Jacques Buron', ' Michel Elias', ' Jean-Christophe Bouvet', ' Samy Naceri']",2000,6.0,/bsbllNS0oeKoxKJB0mAKnaeUjkE.jpg,5.999432981425274
154,Ma vie en rose,fr,Drama,Alain Berliner,"['Erwan Demaure', ' Alain Berliner', ' Jean-Philippe Écoffey', ' Georges Du Fresne']",1997,7.0,/f5bySDXIX09A3tbtTYHbXK1V0Nf.jpg,6.943402838369405
155,Le rayon vert,fr,Drama,Éric Rohmer,"['Marie Rivière', ' Marie Rivière']",1986,7.0,/mFFqthZqOmCCktecOHia0Jn3JEH.jpg,6.9476113024387205
156,Après la guerre,fr,Comedy,Jean-Loup Hubert,"['Antoine Hubert', ' Richard Bohringer']",1989,6.0,/8CH275iWRlCn4y41D2jiP1oCcMK.jpg,5.964982952676474
157,Un air de famille,fr,Comedy,Cédric Klapisch,"['Catherine Frot', ' Jean-Pierre Bacri', ' Jean-Pierre Darroussin']",1996,7.0,/82otLNZ5aHMDaBtWUKpj7tBmyQA.jpg,6.908071127354932
158,Artemisia,fr,Biography,Agnès Merlet,"['Silvia Bonucci', ' Agnès Merlet', ' Valentina Cervi']",1997,6.0,/7CKPrOnQh7lnRX5oi7WOdYpbUEF.jpg,5.987717016143949
159,Conseil de famille,fr,Comedy,Costa-Gavras,"['Takis', ' Rémi Martin', ' Johnny Hallyday']",1986,5.0,/9jxRdXx2cYURFtxltOYNeBZ1fxD.jpg,5.448956879821781
160,Pédale douce,fr,Comedy,Gabriel Aghion,"['Gabriel Aghion', ' Isabelle Ferron', ' Patrick Timsit']",1996,5.0,/3dRjn3Tmr2FUTVUdwUfUR2utnRy.jpg,5.195631691877134
161,Sombre,fr,Drama,Philippe Grandrieux,"['Philippe Grandrieux', ' Marc Barbé']",1998,5.0,/8bZBxOmhztcHzcTnE6cx4Y3cIOD.jpg,5.204804606439296
162,Noce Blanche,fr,Drama,Jean-Claude Brisseau,"['Bruno Cremer', ' Vanessa Paradis']",1989,6.0,/A4RR3PoFB1ub1doZR4vxNBoXLFT.jpg,5.989695014807223
163,Salut cousin !,fr,Comedy,Merzak Allouache,['Gad Elmaleh'],1996,5.0,/dKckqZgfBfQs8oOQuHJlPhhSEkK.jpg,5.579856218231357
164,La Cérémonie,fr,Crime,Claude Chabrol,"['Claude Chabrol', ' Dominique Frot', ' Sandrine Bonnaire', ' Isabelle Huppert']",1995,7.0,/13ERRUQYR5Mz6YChJEH0RlPpaBN.jpg,6.959900934419519
165,Beau Travail,fr,Drama,Claire Denis,"['Eran Zur', ' Salem Brahimi', ' Murielle Iris', ' Denis Lavant']",1999,7.0,/yVEWdkztcxgWD0JxuH2U1KLXUya.jpg,6.959661020288888
166,Sade,fr,Biography,Benoît Jacquot,['Daniel Auteuil'],2000,6.0,/5OStjd5CzP7fDWWRMi1izGY5HvY.jpg,5.985660857598626
167,Les Visiteurs 2 : Les Couloirs du temps,fr,Comedy,Jean-Marie Poiré,"['Jean-Marie Poiré', ' Christian Clavier']",1998,6.0,/w8JwWuXR43N1SapEVnU1hWoxJNd.jpg,5.997509091123071
168,Witchboard 2: The Devil's Doorway,fr,Horror,Kevin Tenney,['Ami Dolenz'],1993,5.0,/c1azcQkA7qYuyVEA3Rf3HfJTBtM.jpg,5.204984259602839
169,"Un homme et une femme, 20 ans déjà",fr,Drama,Claude Lelouch,"['Mario Peralta', ' Anouk Aimée']",1986,5.0,/51F2CSMRa0nlEz8F7r4NIL4anf.jpg,5.368583684459364
170,Une affaire de femmes,fr,Drama,Claude Chabrol,"['Marie Trintignant', ' Claude Chabrol', ' Isabelle Huppert']",1988,7.0,/88zOSBnfOQT66BemGD02VIIvPHG.jpg,6.907238612311821
171,Le goût des autres,fr,Comedy,Agnès Jaoui,"['Alida Ferrarini', ' Agnès Jaoui', ' Jean-Pierre Bacri', ' Anne Alvaro']",2000,7.0,/yZg369hkTUTJ47nKJsqwCsNVQbA.jpg,6.949594408242119
172,Le souper,fr,Drama,Édouard Molinaro,"['Jean-Claude Brisville', ' Claude Brasseur', ' Michel Piccoli']",1992,7.0,/iWwR55TJ6Pat6d3w5vzrmtV76Yi.jpg,6.523154979314659
173,Baby Blood,fr,Horror,Alain Robak,['Jean-Yves Lafesse'],1990,6.0,/rXmcJgo8dWexbcHO4uKeyz4ARgX.jpg,5.987408993786448
174,Conte d'été,fr,Comedy,Éric Rohmer,"['Amanda Langlet', ' Melvil Poupaud']",1996,7.0,/9BwNmNi9qUFjlWqLK5E4rJPdjB5.jpg,6.9441154246033445
175,Le Secret,fr,Drama,Virginie Wagon,"['Virginie Wagon', ' Anne Coesens']",2000,6.0,/bReVJs3tSsIOn6naXRwuhvdiDDu.jpg,5.974221257420595
176,Merci pour le chocolat,fr,Crime,Claude Chabrol,"['Dorotea Brandin', ' Isabelle Huppert']",2000,6.0,/hKmkVrMFDD5TIN3TAikC43OUvl4.jpg,5.994743777080766
177,L'appât,fr,Crime,Bertrand Tavernier,"['Marie Gillain', ' Marie Gillain']",1995,6.0,/fb8M31TFUwiByAXk9PfCqlEx3RH.jpg,5.988373392196108
178,Aux yeux du monde,fr,Drama,Eric Rochant,['David Bursztein'],1991,6.0,/6ATI8yvPEMIM9sQ1yP4ISXudAzP.jpg,5.961829370636811
179,Gouttes d'eau sur pierres brûlantes,fr,Comedy,François Ozon,"['Fred Weyrich', ' Bernard Giraudeau']",2000,6.0,/p5RrWTM1hoYssRNcVx8giVVFRCr.jpg,5.9954539785338445
180,Combat d'amour en songe,fr,Drama,Raúl Ruiz,['Melvil Poupaud'],2000,7.0,/pBYa4b63Cm7nbpKjeCUQunpB9cV.jpg,6.377761812960834
181,Van Gogh,fr,Adventure,Maurice Pialat,"['Lise Lamétrie', ' Maurice Coussonneau', ' Maurice Pialat', ' Jacques Dutronc']",1991,7.0,/xisodJdreSfh1MKgvo67a8LoyQ8.jpg,6.854232105061432
182,Kamikaze,fr,Crime,Didier Grousset,"['Basile de Bodt', ' Arielle Sémenoff', ' Bernard Ballet', ' Richard Bohringer']",1986,5.0,/aH2V9p9VvcrZ3AzMhPVUiPuohlK.jpg,5.405698013797286
183,La vie et rien d'autre,fr,Drama,Bertrand Tavernier,"['Sabine Azéma', ' Philippe Noiret']",1989,7.0,/qoKzFkzOfWw5dOYfLlGIi4sxb5K.jpg,6.789222046653928
184,Nikita,fr,Action,Luc Besson,"['Jean-Claude Bolle-Reddat', ' Tchéky Karyo', ' Luc Besson', ' Anne Parillaud']",1990,7.0,/mjSe0ehEPaSRMFYF9qVFGpk9ubM.jpg,6.992818231131861
185,Jeanne la Pucelle II - Les prisons,fr,Biography,Jacques Rivette,"['Michel Berto', ' Sandrine Bonnaire']",1994,7.0,/dKdX7L3UxMSTniQPRccxPmX6UL0.jpg,6.536031456354071
186,La vieille qui marchait dans la mer,fr,Comedy,Laurent Heynemann,['Jeanne Moreau'],1991,5.0,/nxSZgomA1uvK9sLbr5tG8iKS68H.jpg,5.514151938277749
187,Élisa,fr,Drama,Jean Becker,"['Jacques Dautriche', ' Werner Schreyer', ' Vanessa Paradis']",1995,6.0,/9tRVKCfO1U59DgBurGvcmlxyHqV.jpg,5.987438072322738
188,Un Crime,fr,Crime,Jacques Deray,"['Paul Amar', ' Alain Delon']",1993,5.0,/pZ5VGusGpb0XvXv2v0ABksb3wvO.jpg,5.502002268415117
189,Les filles ne savent pas nager,fr,Comedy,Anne-Sophie Birot,"['Isild Le Besco', ' Pascal Elso', ' Isild Le Besco']",2000,5.0,/cO90BneYGTNOksfz5LcWd6X4RpK.jpg,5.418410127031757
190,Lune Froide,fr,Drama,Patrick Bouchitey,"['Patrick Bouchitey', ' Jean-François Stévenin']",1991,6.0,/flSVVzASDnTsdeVOTPXoR4t8CRG.jpg,5.964982952676474
191,Les Roseaux Sauvages,fr,Drama,André Téchiné,"['Michèle Moretti', ' Frédéric Gorny', ' André Téchiné', ' Élodie Bouchez']",1994,7.0,/vPPsAieu9KEVZcI06xKHl9zztUO.jpg,6.9210909795399225
192,Ripoux contre Ripoux,fr,Action,Claude Zidi,"['Grace de Capitani', ' Philippe Noiret']",1990,6.0,/qMGK5oYmQZduSbO1ggA7CmUv1cr.jpg,5.987447735344029
193,Vengo,fr,Drama,Tony Gatlif,"['Tony Gatlif', ' Antonio Canales', ' Maria João Matos Silva']",2000,7.0,/8meazWcplt7AmpuEBQb1LDTmxU2.jpg,6.844076145168171
194,Hors la vie,fr,Crime,Maroun Bagdadi,"['Maroun Bagdadi', ' Hippolyte Girardot']",1991,6.0,/dk9FvnaNkgI8DUDrMsLGyi67vIi.jpg,5.964410154737703
195,Trop belle pour toi,fr,Comedy,Bertrand Blier,"['Roland Blanche', ' Claudine Merlin', ' Carole Bouquet', ' Myriam Boyer']",1989,6.0,/gOY3XbEIZ2VmVtPNu6cDiNmrP6L.jpg,5.990378570723607
196,L'Étudiante,fr,Comedy,Claude Pinoteau,"['Roberto Attias', ' Najim Laouriga', ' Sophie Marceau']",1988,5.0,/rH09SMA7XkRUNWWXYooMqObdkPL.jpg,5.1745850249885965
197,Le garçu,fr,Drama,Maurice Pialat,"['Antoine Pialat', ' Dominique Rocheteau', ' Gérard Depardieu']",1995,6.0,/mNVzavhbTbn09CO9DZRah9Z5kRF.jpg,5.970518619597538
198,Train de vie,fr,Comedy,Radu Mihaileanu,"['Lionel Abelanski', ' Constantin Ghenescu', ' Corneliu Jipa', ' Lionel Abelanski']",1998,7.0,/ziMr7tTwe7eop2XqaNPWlTg6C9E.jpg,6.9462201243835295
199,Les Rivières pourpres,fr,Crime,Mathieu Kassovitz,"['Francine Bergé', ' Karim Belkhadra', ' Miguel Bejo', ' Jean Reno']",2000,6.0,/kkRgQST0bEdEgqpPZMGaUB1twsQ.jpg,5.99948926622683
200,Ma saison préférée,fr,Drama,André Téchiné,"['Jean Bousquet', ' Marthe Villalonga', ' Fred Chichin', ' Catherine Deneuve']",1993,7.0,/hmb9Iu6jzvV8jrIz4z73ZRWP91s.jpg,6.797553824361259
201,Trois couleurs : Rouge,fr,Drama,Krzysztof Kieslowski,"['Jean-Louis Trintignant', ' Irène Jacob', ' Krzysztof Kieslowski', ' Irène Jacob']",1994,8.0,/77CFEssoKesi4zvtADEpIrSKhA3.jpg,7.99027292613949
202,"Tout va bien, on s'en va",fr,Drama,Claude Mouriéras,"['Marcial Di Fonzo Bo', ' Claude Mouriéras', ' Michel Piccoli']",2000,6.0,/vt2xcSgAr3H8cFHmfZv7mh0X86W.jpg,5.964756060361204
203,Dazzle,fr,Comedy,David Lister,['Maxwell Caulfield'],1999,5.0,/yn9A0xEXxNaThGU5svoPcNOg7f.jpg,5.504712863816927
204,Le septième ciel,fr,Drama,Benoît Jacquot,['Sandrine Kiberlain'],1997,6.0,/tLAF6TLzRVnP31udDX8abJCL6O5.jpg,5.964096932777198
205,Itinéraire d'un enfant gâté,fr,Adventure,Claude Lelouch,"['Marie-Sophie L.', ' Jeanne Marine', ' Lio', ' Jean-Paul Belmondo']",1988,6.0,/6yLgQZ1AnpDKeFB85VboCaLP0nV.jpg,5.989236184661766
206,Sous le Sable,fr,Drama,François Ozon,"['Jo Doumerg', ' Emmanuèle Bernheim', ' Charlotte Rampling']",2000,7.0,/tGrxPMcVmfokAtDsrLdTOpQh4DG.jpg,6.953760231955419
207,La vie rêvée des anges,fr,Drama,Erick Zonca,"['Erick Zonca', ' Élodie Bouchez', ' Élodie Bouchez']",1998,7.0,/7QMEbbtZt3141wWG8CFgAp7ooAm.jpg,6.934581689006936
208,Les Nuits Fauves,fr,Biography,Cyril Collard,"['Laura Favali', ' Romane Bohringer', ' Cyril Collard']",1992,6.0,/i9Yg2QH13DfezpKVvdrl0Olpe9V.jpg,5.988508490103688
209,"Harry, un ami qui vous veut du bien",fr,Comedy,Dominik Moll,"['Laurent Lucas', ' Sergi López', ' Michel Fau', ' Laurent Lucas']",2000,7.0,/pU5fsyBZUIFq4cqUB2X0vQD7HZQ.jpg,6.956186897416671
210,Le Poulpe,fr,Comedy,Guillaume Nicloux,"['Gérard Barreaux', ' Jean-Pierre Darroussin']",1998,6.0,/tuAlaOUO4SaOsF2qIPALiZJhadT.jpg,5.974036684084704
211,Rien à faire,fr,Drama,Marion Vernoux,"['Witold Heretynski', ' Valeria Bruni Tedeschi']",1999,6.0,/cNdrWoGur8SLQBPIPbSsfffp8bp.jpg,5.961101444451101
212,"Fin août, début septembre",fr,Drama,Olivier Assayas,"['Lucas Leconte', ' Élizabeth Mazev', ' Mathieu Amalric']",1998,6.0,/pdo6ZVmBAx1QwHjGqQsTq1ZFmiv.jpg,5.986270135420477
213,Le Vent de la nuit,fr,Drama,Philippe Garrel,['Catherine Deneuve'],1999,6.0,/2Oo9okyEaCW9vwZEEoNAv1KjpQa.jpg,5.972916275431098
214,La Gloire de mon Père,fr,Adventure,Yves Robert,"['Paul Crauchet', ' Julien Ciamaca', ' Thérèse Liotard', ' Philippe Caubère']",1990,7.0,/iUQaKj9iVe0NpgHhVA9Achq3Kk3.jpg,6.926350126091603
215,La Dilettante,fr,Comedy,Pascal Thomas,"['Vania Vadim', ' Barbara Schulz', ' Catherine Frot']",1999,6.0,/nocECXkWAXCDsJbTwYzQCVAPcfy.jpg,5.973028191648325
216,Tykho Moon,fr,Sci-Fi,Enki Bilal,"['Susanne Leutenegger', ' Goran Vejvoda', ' Julie Delpy']",1996,6.0,/jkicPZzv5sxhzIdubYx62MTcvnV.jpg,5.974200878967963
217,Smoking / No Smoking,fr,Comedy,Alain Resnais,"['Olivier Trémolet', ' Pierre Arditi', ' Sabine Azéma']",1993,7.0,/fY0Vrqm3VboD5dvOUqPK06OFHpi.jpg,6.775448613783505
218,Trois couleurs : Blanc,fr,Comedy,Krzysztof Kieslowski,"['Janusz Chlebowski', ' Krzysztof Kieslowski', ' Agnieszka Holland', ' Zbigniew Zamachowski']",1994,7.0,/xOLY69rXKwuH9JUnOE4G2HHKiW5.jpg,6.9930188228989
219,Maelström,fr,Drama,Denis Villeneuve,"['Marie-Josée Croze', ' Marie-Josée Croze']",2000,6.0,/ouM7H16aKd3IzvjHNcUmzezI5qq.jpg,5.995504079335235
220,Capitaine Conan,fr,Drama,Bertrand Tavernier,"['Radu Duda', ' Jean Cosmos', ' Bertrand Tavernier', ' Philippe Torreton']",1996,7.0,/eN8Qpfdp76jdhyNvSzZPwLv1sjM.jpg,6.813372148526446
221,À gauche en sortant de l'ascenseur,fr,Comedy,Édouard Molinaro,"['Mireille Audibert', ' Pierre Richard']",1988,6.0,/1MmNhr8wtInhE3xrC82YRrXuBnt.jpg,5.986212130077936
222,Nirvana,fr,Action,Gabriele Salvatores,"['Diego Abatantuono', ' Sergio Rubini', ' Saverio Moriones', ' Christopher Lambert']",1997,6.0,/bOnXJFXn4K93xFv5gcHPMnNW30d.jpg,5.995553087872254
223,Alice et Martin,fr,Drama,André Téchiné,"['Kevin Goffette', ' Juliette Binoche']",1998,6.0,/d4MQDpvePPx2k088mKeVt0GtxII.jpg,5.986094636512345
224,Le château de ma mère,fr,Adventure,Yves Robert,"['Julien Ciamaca', ' Philippe Caubère', ' Julien Ciamaca']",1990,7.0,/e9KvKWPY2YQzpqFDbq1DFGKzYjn.jpg,6.909692117988212
225,Jeanne la Pucelle I - Les batailles,fr,Biography,Jacques Rivette,"['Marcel Bozonnet', ' Jérôme Nicolin', ' Tatiana Moukhine']",1994,7.0,/faOxX5RLmuZV6MOos7pwu8FCMrJ.jpg,6.575588933780457
226,Place Vendôme,fr,Crime,Nicole Garcia,"['Paul Chevillard', ' Elisabeth Tavernier', ' Kim Deschacht', ' Catherine Deneuve']",1998,6.0,/eFOAmp4BDsajfBkdSVk95LpTwic.jpg,5.989011485486355
227,Astérix et les Indiens,fr,Adventure,Gerhard Hahn,"['Jürgen Wohlrabe', ' Roger Carel']",1994,5.0,/h7dUsQofSNGZX8xBUvAXcjibYQD.jpg,5.055309362354375
228,L'ami de mon amie,fr,Comedy,Éric Rohmer,['Anne-Laure Meury'],1987,7.0,/5tv8sKe3WtOOAJGL8wsp9gaFygU.jpg,6.90857605765439
229,Le temps retrouvé,fr,Drama,Raúl Ruiz,"['Georges Du Fresne', ' Dominique Labourier', ' Catherine Deneuve']",1999,6.0,/ylTWJkN5GkwxOCsJPaDmeOv87Ep.jpg,5.98983938726478
230,La Vie de Jésus,fr,Drama,Bruno Dumont,"['David Douche', ' Éric Rophé', ' David Douche']",1997,7.0,/3Q9PltjPjMk8j3XBmbn5eZrCXSa.jpg,6.862189938394431
231,Una pura formalità,fr,Crime,Giuseppe Tornatore,"['Mario Cecchi Gori', ' Blasco Giurato', ' Gérard Depardieu']",1994,7.0,/hrUhMnw5Tu0Y6QOi2hGMbjS2Jl8.jpg,6.957639900739181
232,Les Anges gardiens,fr,Action,Jean-Marie Poiré,"['Jean-Henri Compère', ' Antoine Baud', ' Eva Herzigova', ' Gérard Depardieu']",1995,5.0,/13PNfiUqoWcLpT5m7kXZoQrVG53.jpg,5.121016082831298
233,Nénette et Boni,fr,Drama,Claire Denis,['Grégoire Colin'],1996,6.0,/bTGh7f0qY7JIw68FuMU32QMCtx8.jpg,5.985981147720994
234,Parfait amour!,fr,Drama,Catherine Breillat,"['Alain Soral', ' Isabelle Renauld']",1996,6.0,/aRbGXm0AijnTvgQpJ57x5UVSOjB.jpg,5.967909647880505
235,La bûche,fr,Comedy,Danièle Thompson,"['Nicolas de Angelis', ' Sabine Azéma']",1999,6.0,/ogqrJhY25jYXXFp1kLYR0tqSlOg.jpg,5.986035135598833
236,IP5 : l'île aux pachydermes,fr,Adventure,Jean-Jacques Beineix,"['Jenny Clève', ' Volker Marek', ' Jean-Jacques Beineix', ' Yves Montand']",1992,6.0,/eqKTdqDsyN3vFd0m1GNp9CNoyVb.jpg,5.973638216392951
237,"Love, etc.",fr,Comedy,Marion Vernoux,['Charlotte Gainsbourg'],1996,6.0,/gsoWfGTJV6B4KgGE4FDXOoPgyOR.jpg,5.973466757637784
238,Sitcom,fr,Comedy,François Ozon,"['Adrien de Van', ' Évelyne Dandry', ' Évelyne Dandry']",1998,6.0,/fZqanl6sCC29zU1K2v2mpuWyyYw.jpg,5.994474113087449
239,Trois couleurs : Bleu,fr,Drama,Krzysztof Kieslowski,"['Krzysztof Kieslowski', ' Alain Decaux', ' Marcin Latallo', ' Juliette Binoche']",1993,7.0,/ztIqf7yGmb4JRFiv2i62K6PhTQR.jpg,6.994962634762613
240,Les baisers de secours,fr,Drama,Philippe Garrel,"['Marc Cholodenko', ' Brigitte Sy']",1989,6.0,/4qLPhLa6f5gA91bRg5vCzUWXxie.jpg,5.9610084968870645
241,Gadjo Dilo,fr,Comedy,Tony Gatlif,"['Rona Hartner', ' Tony Gatlif', ' Romain Duris']",1997,7.0,/qtRB1sMp2jBwPXEVZfmyjkXjvOe.jpg,6.938115965132389
242,La lectrice,fr,Comedy,Michel Deville,"['Hito Jaulmes', ' Michel Deville', ' Patrick Chesnais', ' Miou-Miou']",1988,7.0,/b5kmCpPrPWYauYPd4nk8AlMhsF.jpg,6.760181950425247
243,Baton Rouge,fr,Crime,Rafael Moleón,"['Victoria Abril', ' Laura Cepeda', ' José Luis Baringo', ' Victoria Abril']",1988,6.0,/q5aIioZ9qlBcwC6jfue371i2Mrj.jpg,5.959808019574474
244,"I Love You, Don't Touch Me!",fr,Comedy,Julie Davis,"['Geoffrey Infeld', ' Shannon McLeod', ' Monty Alexander']",1997,5.0,/bpAvWB2rP2fHPLGmYN5IEMEnOkB.jpg,5.466431249395683
245,Milou en Mai,fr,Comedy,Louis Malle,"['Stéphane Paoli', ' Dominique Blanc', ' Miou-Miou']",1990,7.0,/zhWgqtSOWmxckHMjJRCxJqjqfSN.jpg,6.8588296082413125
246,Chacun Cherche Son Chat,fr,Comedy,Cédric Klapisch,"['Jane Bradbury', ' Renée Le Calm', ' Garance Clavel']",1996,6.0,/qr4oDABJRkbEXIfriuvGATR6lmy.jpg,5.991704146389038
247,L'oeuvre au noir,fr,Drama,André Delvaux,"['André Delvaux', ' Gian Maria Volontè']",1988,7.0,/lKwohkI5lA6OPq4mWUDhSft7b8x.jpg,6.452583876561638
248,Tenue de soirée,fr,Comedy,Bertrand Blier,['Gérard Depardieu'],1986,6.0,/cwSg1tPiGVip3EksfE1EHWciJFC.jpg,5.99160167573198
249,Les Fugitifs,fr,Comedy,Francis Veber,"['Arno Klarsfeld', ' Pierre Richard']",1986,7.0,/zmboN0IvOP9Zsd6YtCJ6hrSmJAM.jpg,6.931931515897057
250,Mélo,fr,Drama,Alain Resnais,"['Marie-Françoise Bucquet', ' Pierre Arditi', ' Sabine Azéma']",1986,7.0,/2fdP3qy5Qgc6hFa3KUt0v9JKcnw.jpg,6.757230679988366
251,Daddy Nostalgie,fr,Drama,Bertrand Tavernier,"['Jimmy Rowles', ' Odette Laure', ' Dirk Bogarde']",1990,6.0,/wZHVxmyqX6qTzbt7InGou3FPui6.jpg,5.974991656624118
252,Un été à La Goulette,fr,Comedy,Férid Boughedir,['Hayde Chikly'],1996,6.0,/oHYEZlEORyTN86zCl8Gjg3T43uN.jpg,5.974972478446682
253,Gazon maudit,fr,Comedy,Josiane Balasko,"['Henri Talau', ' Josiane Balasko', ' Victoria Abril']",1995,6.0,/dDB8mMKRL28gHsRcGPoMQYrzaXg.jpg,5.994172162838299
254,La Maladie de Sachs,fr,Drama,Michel Deville,"['Michel Deville', ' Albert Dupontel']",1999,7.0,/cjJFAoKIRM7dsCvwLWIs4PPYkG4.jpg,6.590909456140149
255,Presque rien,fr,Drama,Sébastien Lifshitz,"['Jérémie Elkaïm', ' Marie Matheron', ' Jérémie Elkaïm']",2000,6.0,/AgbHIosBI2NdWbHEIbWpR3U49J4.jpg,5.994233942030825
256,La Totale!,fr,Adventure,Claude Zidi,"['Hélène Zidi', ' Jean-Pierre Brulois', ' Thierry Lhermitte']",1991,6.0,/oT03wNDMYNJRQ5WumePY6rg88TN.jpg,5.985232629816505
257,Taxi,fr,Action,Gérard Pirès,"['Frédéric Diefenthal', ' Henri Pescarolo', ' Bernard Farcy', ' Samy Naceri']",1998,7.0,/13vrEB6T3DuDz26rWAUfHZV0eSm.jpg,6.9938190650532
258,Ressources humaines,fr,Comedy,Laurent Cantet,"['Jalil Lespert', ' Laurent Cantet', ' Jalil Lespert']",1999,7.0,/p3INuZ6H0JpXTAIohq8tqJIb5Ce.jpg,6.8345851279175385
259,Les innocents,fr,Drama,André Téchiné,['Sandrine Bonnaire'],1987,6.0,/p0m29bJ7ps6adK8HJDb7HmgzBru.jpg,5.9589485684207215
260,Slaughterhouse,fr,Comedy,Rick Roessler,"['Joel Hoffman', ' Joe B. Barton', ' Courtney Lercara']",1987,5.0,/qgd2Lo6OoYJYu0qWIW2EVGtyTyn.jpg,5.150036633031935
261,Conte de printemps,fr,Comedy,Éric Rohmer,['Florence Darel'],1990,7.0,/ya3VK6ME8a1ObBD7bb92H4Li03Q.jpg,6.906390880825039
262,La Belle verte,fr,Comedy,Coline Serreau,"['Andrée Damant', ' Claire Keim', ' Francis Bouc', ' Coline Serreau']",1996,7.0,/jLmn8t9HxFJdeGOAtfEUdtLANLq.jpg,6.906620636727643
263,Tout ça... pour ça !,fr,Comedy,Claude Lelouch,"['Salomé Lelouch', ' Marie-Sophie L.']",1993,6.0,/blNatduOJau92BfoRYTh9yBbXAs.jpg,5.974681234984075
